"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Slamf1",0.138454752399136,7.47176777254209,3.66513080308881,0.000308518164699591,0.00381738970046666,0.07349595645994,"Glutamatergic","Slamf1"
"Msn",0.138424826194782,7.47178247337222,3.66498417958851,0.000308684918373365,0.00381738970046666,0.0730118179462185,"Glutamatergic","Msn"
"Rab32",0.138365266431769,7.47186139495296,3.66479812751907,0.000308896636120762,0.00381738970046666,0.0724142380219801,"Glutamatergic","Rab32"
"Gm29609",0.138362432565221,7.4719452783577,3.66496496180715,0.000308706780890497,0.00381738970046666,0.0729929793655337,"Glutamatergic","Gm29609"
"4933427E11Rik",0.138362432565221,7.4719452783577,3.66496496180715,0.000308706780890497,0.00381738970046666,0.0729929793655337,"Glutamatergic","4933427E11Rik"
"A230107N01Rik",0.13835857134409,7.49630447950029,3.59976947132585,0.000391894287398589,0.00391949678817303,-0.135268369252913,"Glutamatergic","A230107N01Rik"
"Tnxb",0.13835483905333,7.48087046941563,3.33105788435507,0.00101139009476971,0.00713519073837531,-0.990349161083842,"Glutamatergic","Tnxb"
"AC127341.5",0.138344879649575,7.47132417654661,3.66379446414218,0.0003100411164326,0.00381738970046666,0.0689227370668855,"Glutamatergic","AC127341.5"
"Fgf9",0.138337973436667,7.5451332354402,2.57496790451827,0.0106668787257125,0.0349634702872011,-3.03262593693953,"Glutamatergic","Fgf9"
"Gm48992",0.13830406110104,7.48808798538259,3.60312366068659,0.00038714439579583,0.0038968717557341,-0.126635832163676,"Glutamatergic","Gm48992"
"Ift43",0.138286849738322,7.51511971704177,2.45907964794891,0.0146850380272637,0.0450515192199947,-3.31821483623331,"Glutamatergic","Ift43"
"Gm10269",0.138258864854467,7.47163042103989,3.6637007342056,0.000310148200760757,0.00381738970046666,0.0686966230868968,"Glutamatergic","Gm10269"
"Zfp975",0.138255004270799,7.54012614894411,2.96854211422912,0.00331650826066627,0.0147641475007704,-2.02209865754457,"Glutamatergic","Zfp975"
"Plxdc1",0.138245047834509,7.58428449711416,2.45173523217717,0.0149799841641667,0.0457382385957469,-3.30020223181686,"Glutamatergic","Plxdc1"
"Otogl",0.138228413723635,7.47184861267979,3.66397630857245,0.00030983346267201,0.00381738970046666,0.0696746863266675,"Glutamatergic","Otogl"
"Amotl2",0.138194160091635,7.47168453138199,3.663414444564,0.000310475496077384,0.00381738970046666,0.0677588198385175,"Glutamatergic","Amotl2"
"Tert",0.138180732392269,7.48805978627938,3.59226983908675,0.0004027136078698,0.00396880430262772,-0.162164264487935,"Glutamatergic","Tert"
"Ccnb2",0.138171617491843,7.47861148220923,3.4964263836736,0.000568141945677858,0.00489165698595624,-0.474440509605746,"Glutamatergic","Ccnb2"
"Trim62",0.138156699027357,7.48841308046797,3.53929654193214,0.000487519777897346,0.00440971505235996,-0.334064549971384,"Glutamatergic","Trim62"
"Gm20186",0.138149034823023,7.47179139834747,3.66337471345741,0.000310520943642596,0.00381738970046666,0.0676563015243561,"Glutamatergic","Gm20186"
"Acot10",0.13812603072937,7.4721178788649,3.66452142785667,0.000309211759353648,0.00381738970046666,0.0715637992533251,"Glutamatergic","Acot10"
"Zfp341",0.138085883812082,7.53022807733439,3.15443303260607,0.00182792396192982,0.0104057843560864,-1.50080546131943,"Glutamatergic","Zfp341"
"2210016F16Rik",0.138085860688525,7.5172217483278,3.51253209873193,0.00053648902534849,0.00470700104571099,-0.411965186679997,"Glutamatergic","2210016F16Rik"
