"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","t","B","Directory","DEG_test"
"Atp5h",1.11011673758509,0.150711395385842,0.324721188503516,0.999170828525545,9.14900895043842,0.984965597259546,-4.62761731900189,"Astro","VehicleVsPCB_in_HETs"
"Grina",1.15976188242222,0.213828627497336,0.327361951316665,0.999170828525545,9.71473510365344,0.979602891823965,-4.60705598709954,"Astro","VehicleVsPCB_in_HETs"
"Atp1b2",1.17409624730413,0.231550679160766,0.327583738929695,0.999170828525545,10.2496257208138,0.979153780535264,-4.60457872040942,"Astro","VehicleVsPCB_in_HETs"
"Arhgap5",-1.16992243589194,-0.22641288445534,0.327978208789521,0.999170828525545,9.96358539324333,-0.978355482049132,-4.60540201347845,"Astro","VehicleVsPCB_in_HETs"
"Atp5j",1.13065793473125,0.177162527462474,0.329241064324034,0.999170828525545,9.3182320920953,0.975803992393893,-4.61654410719867,"Astro","VehicleVsPCB_in_HETs"
"Acsl3",1.17960399599871,0.238302614760304,0.329805636659417,0.999170828525545,11.5784967228533,0.974665375755864,-4.6043220285614,"Astro","VehicleVsPCB_in_HETs"
"Cst3",-1.15722494935219,-0.210669332699764,0.332365066801161,0.999170828525545,13.7511573162329,-0.969519344007391,-4.60896992201967,"Astro","VehicleVsPCB_in_HETs"
"Ddx17",-1.15107634987162,-0.2029835293242,0.335718545686826,0.999170828525545,9.56426152287569,-0.962815390758053,-4.6113244574244,"Astro","VehicleVsPCB_in_HETs"
"Tulp4",-1.11129007522761,-0.152235446312312,0.338186809243098,0.999170828525545,9.17096496929023,-0.957908592202929,-4.63191834487933,"Astro","VehicleVsPCB_in_HETs"
"Atp2c1",1.12566726385917,0.170780444007507,0.338976554796984,0.999170828525545,9.27170349487857,0.956343476524525,-4.62226047600815,"Astro","VehicleVsPCB_in_HETs"
"Sf3b1",1.15146449296667,0.203469924278216,0.339933009580656,0.999170828525545,9.60244710818831,0.954451107929464,-4.61233773782242,"Astro","VehicleVsPCB_in_HETs"
"Gabrg1",-1.13336583526035,-0.180613618903507,0.3405833684587,0.999170828525545,9.35159764124018,-0.953166307285819,-4.61918298760164,"Astro","VehicleVsPCB_in_HETs"
"Sfpq",1.12238854807014,0.166572194071607,0.340722156456532,0.999170828525545,9.24982010014951,0.952892331706767,-4.62493634158284,"Astro","VehicleVsPCB_in_HETs"
