"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Gstt11",-0.308148451296366,7.54292838358414,-5.02031166847375,2.82403062958009e-06,2.30482764553155e-05,4.39769729094821,"GABAergic","Gstt11"
"Rab91",-0.308086354376876,7.54296625505101,-5.01822685312052,2.84772562042034e-06,2.32262912374495e-05,4.38982818027295,"GABAergic","Rab91"
"Gmds1",-0.308025264126591,7.62008453947874,-4.03286254521847,0.000120211752565142,0.000480145490785428,0.923770002286407,"GABAergic","Gmds1"
"Arel11",-0.307970245913557,7.85849549032833,-2.2988940420512,0.0239765989348975,0.0456601453562162,-3.61426516217767,"GABAergic","Arel11"
"Arap1",-0.30796762920698,7.54318388043257,-5.01565261007345,2.87725113869516e-06,2.33897567846992e-05,4.3802659565851,"GABAergic","Arap1"
"Ppp1r3e1",-0.30794473082293,7.5976104710161,-3.14789807864578,0.00227185882423899,0.00613188072237146,-1.78074113845155,"GABAergic","Ppp1r3e1"
"A430027H14Rik1",-0.307937486331284,7.59631703695599,-3.90105937830845,0.000191494433812305,0.0007199723651748,0.481864463191294,"GABAergic","A430027H14Rik1"
"H2-DMa1",-0.3078997596662,7.54322560427079,-5.01337564351275,2.90361596181174e-06,2.35730033186717e-05,4.37167642335381,"GABAergic","H2-DMa1"
"Lzic1",-0.307894827233655,7.56761577484966,-4.50545015874371,2.10831808762557e-05,0.000108467996064241,2.51389965406059,"GABAergic","Lzic1"
"Zfp3581",-0.307858312794075,7.54325108676187,-5.01198479521329,2.91983637164973e-06,2.36735188265513e-05,4.36643069329136,"GABAergic","Zfp3581"
"Dapk31",-0.307811311834687,7.54313404412465,-5.00898572335752,2.95511388438093e-06,2.38966979817611e-05,4.35496912514131,"GABAergic","Dapk31"
"Gm484951",-0.307769172241154,7.54315975810531,-5.00756888304775,2.9719242985669e-06,2.39697648462571e-05,4.34962767494731,"GABAergic","Gm484951"
"AC141893.21",-0.307769172241154,7.54315975810531,-5.00756888304775,2.9719242985669e-06,2.39697648462571e-05,4.34962767494731,"GABAergic","AC141893.21"
"Cd14",-0.307769172241154,7.54315975810531,-5.00756888304775,2.9719242985669e-06,2.39697648462571e-05,4.34962767494731,"GABAergic","Cd14"
"D16Ertd472e1",-0.307763672192839,7.53947729763816,-4.99528570100407,3.12162762582166e-06,2.48681601302537e-05,4.29971121174601,"GABAergic","D16Ertd472e1"
"Gpr31",-0.307748953238579,7.59861748427737,-3.56677206303478,0.000597932321355999,0.00192424357697343,-0.579680700766966,"GABAergic","Gpr31"
"Tmem621",-0.307731695581066,7.62655381200738,-3.33049268718879,0.00128634284591118,0.0037413160320228,-1.24939015866688,"GABAergic","Tmem621"
"Ppp1r3c1",-0.307673612439808,7.54321807635961,-5.00435494836965,3.01040354070317e-06,2.42009755306072e-05,4.33751429066185,"GABAergic","Ppp1r3c1"
"Slc30a71",-0.30763589067981,7.67310379748197,-2.33398431049154,0.021968179777218,0.0425359700129772,-3.67637798167688,"GABAergic","Slc30a71"
