"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"2610002M06Rik",0.117497378962293,7.68373727333738,11.6508900098406,3.94808422141074e-31,5.80070519315874e-31,59.2521820325841,"Glutamatergic","2610002M06Rik"
"Selenoi",0.117493868898654,8.10874836720991,5.7394878502127,9.82776361297428e-09,1.11043559669877e-08,8.96488856312538,"Glutamatergic","Selenoi"
"Tpgs1",0.117480685895719,7.71794219783799,11.152415574172,1.10988615157923e-28,1.59305699481425e-28,53.6991751263581,"Glutamatergic","Tpgs1"
"Pgls",0.117466387729658,7.71527354953447,10.6454675652869,2.69651024956219e-26,3.7787396324359e-26,48.256079740121,"Glutamatergic","Pgls"
"Esyt2",0.1174555947138,8.17325283988813,5.76375934492822,8.51799579317808e-09,9.63394776978125e-09,9.17145887428108,"Glutamatergic","Esyt2"
"Dpy30",0.117442639981922,7.67712029124567,11.0906738267003,2.19524710522751e-28,3.13985717646957e-28,52.9783927758841,"Glutamatergic","Dpy30"
"Nudt3",0.117404772251067,8.03548846096307,6.49831408537337,8.58723290020492e-11,9.96412318496263e-11,13.4885668083107,"Glutamatergic","Nudt3"
"Sugp1",0.117387072467977,7.9035578727304,6.9978804631879,2.79913754238614e-12,3.31120571415229e-12,16.6587670230664,"Glutamatergic","Sugp1"
"Yipf3",0.11736989433794,7.78716726985354,8.77620479290075,2.02605830195889e-18,2.5868624408015e-18,30.4082379489955,"Glutamatergic","Yipf3"
"Bhlhe40",0.117339427069387,8.03302416089606,6.58269933690711,4.89821196795127e-11,5.70670002235907e-11,14.0324223005442,"Glutamatergic","Bhlhe40"
"Sgta",0.117335938242339,7.86080076227262,7.63456227617965,2.51565513342664e-14,3.0562710875968e-14,21.2242792422755,"Glutamatergic","Sgta"
"Zrsr2",0.117310049905652,7.75329647871862,9.82954884724422,1.11439876595116e-22,1.50166338779007e-22,40.0601410945287,"Glutamatergic","Zrsr2"
"Hist1h1e",0.117295469169314,7.65717392028267,12.3925225001961,5.81060732106834e-35,8.8549253451569e-35,67.9829802698816,"Glutamatergic","Hist1h1e"
"Sf3a3",0.117293264763743,7.70515400465063,10.5641164019415,6.36400808308177e-26,8.87882943829456e-26,47.3934119878273,"Glutamatergic","Sf3a3"
"Elavl3",0.117269952826817,8.03686885914163,6.01979698851557,1.81998072904823e-09,2.07633995487498e-09,10.517299273635,"Glutamatergic","Elavl3"
"Zbtb4",0.117258300554817,7.80504302747333,7.73742076609223,1.13274153525906e-14,1.38331403703418e-14,21.9337446096715,"Glutamatergic","Zbtb4"
"Ppa2",0.117230503334858,7.7533185375364,9.6281493971468,7.89174916002933e-22,1.05038190771775e-21,38.1205474436044,"Glutamatergic","Ppa2"
"Anks3",0.117217069659064,7.84630428879764,7.4332594632243,1.16414865627703e-13,1.40160839400158e-13,19.6996495869176,"Glutamatergic","Anks3"
